YEAR,Title,Genre,Director,Cast,LEVEL
2002,Panchamirtham,Comedy,Raju Eswaran,"Jayaram, Prakash Raj, Nassar, Saranya Mohan, Samiksha",1
2003,A Aa E Ee,Comedy,D. Sabapathy,"Navdeep, Monica, Aravind Akash, Saranya Mohan",1
2003,Villu,Action,Prabhu Deva,"Vijay, Nayantara",1
2003,Kadhalna Summa Illai,Drama,Ilankannan,"Ravi Krishna, Sharwanand, Kamalinee Mukherjee",1
2003,Padikathavan,Action,Suraj,"Dhanush, Tamannaah",1
2003,Vennila Kabadi Kuzhu,Drama,Suseenthiran,"Vishnu Vishal, Saranya Mohan, Kishore",1
2003,Gaja,Drama,Ganapathy,"V. N. R, Akshaya",1
2003,Satrumun Kidaitha Thagaval,Thriller,Bhuvanai Kannan,"Kanal Kannan, Bharathi, Kushboo",1
2003,Naan Kadavul,Drama,Bala,"Arya, Pooja",1
2003,Pettarasu,Drama,Saravana,"Saravana, Saranya",1
2003,Kudiyarasu,Action,Sabhir Hussain,"Vignesh, Suguna",1
2003,Perumal,Action,Vincent Selva,"Sundar C., Meenakshi, Namitha",1
2003,Siva Manasula Sakthi,Romantic Comedy,M. Rajesh,"Jiiva, Anuya",1
2003,Laadam,Gangster Thriller,Prabu Solomon,"Charmy Kaur, Aravindhan",1
2003,TN 07 AL 4777,Thriller,A. Lakshmikanthan,"Pasupathy, Ajmal Ameer, Simran, Meenakshi",1
2003,Iru Nathigal,Drama,Chanakayan,"Subakar, Sudha Chandran",1
2003,Thee,Action,G. Kicha,"Sundar C., Ragini, Namitha",1
2003,1977,Action,G. N. Dinesh Kumar,"Sarath Kumar, Farzana, Namitha",1
2003,Aarupadai,Drama,Sarvatheerthavan,Guru,1
2003,Innoruvan,Drama,Gunasekharan,"Adhitya, Kavinaya",1
2003,Yavarum Nalam,Horror,Vikram Kumar,"R. Madhavan, Neetu Chandra",1
2003,Kanchivaram,Drama,Priyadarshan,"Prakash Raj, Shriya Reddy, Shammu",1
2003,Adada Enna Azhagu,Romance,Jayamurugan,"Jai Akash, Nicole",1
2003,Aadatha Aatamellam,Drama,Azhagar,"Ganesh, Bharathi",1
2003,Nesikkiren,Drama,Nesamanavan,Ranjith,1
2003,Pattalam,Drama,Rohan Krishna,"Nadhiya, Balaji Balakrishnan, Irfan, Deepthi Nambiar",1
2003,Ayan,Action Thriller,K. V. Anand,"Suriya, Tamannaah",1
2003,Ananda Tandavam,Romance,Gandhi Krishna,"Siddharth Venugopal, Tamannaah, Rukmini Vijayakumar",1
2003,Naalai Namadhe,Drama,Vinayan,"Pradeep, Sanusha, Kiran",1
2003,Karthik Anitha,Romance,Srihari,"Rathan, Manju",1
2003,Naal Natchathiram,Drama,Nagarajan,"Sanjay, Krishnasri",1
2003,Enga Raasi Nalla Raasi,Action,Raviraja,"Murali, Preethi Mohan",1
2003,Guru En Aalu,Romantic Comedy,Selva,"R. Madhavan, Abbas, Mamta Mohandas",1
2003,Kunguma Poovum Konjum Puravum,Romance,Rajamohan,"Ramakrishna, Dhaksana",1
2003,Mariyadhai,Action,Vikraman,"Vijayakanth, Meena, Meera Jasmine",1
2003,Ilampuyal,Action,K. S. Thurai,"Vashanth Sellathurai, Poornitha",1
2003,Meiporul,Thriller,"Nutty Bala, Krish Bala","Krish Bala, Anusha",1
2003,Newtonin Moondram Vidhi,Action,Thai Muthuselvam,"S. J. Surya, Sayali Bhagat, Rajiv Krishna",1
2003,Pasanga,Comedy Drama,Pandiraj,"Vimal, Vega Tamotia",1
2003,Brahmadeva,Drama,V. S. Dharmalinga,"Dr. Ram, Tejashree",1
2003,Rajadhi Raja,Action,Sakthi Chidambaram,"Raghava Lawrence, Kamna Jethmalani, Snigdha Akolkar, Mumtaj",1
2003,Sarvam,Action Thriller,Vishnuvardhan,"Arya, Trisha, J. D. Chakravarthy",1
2003,Thoranai,Action,Sabha Ayyappan,"Vishal, Shriya",1
2003,Kulir 100°,Drama,Anita Udeep,"Sanjeev, Riya Bamniyal",1
2003,Mayandi Kudumbathar,Famil Drama,Rasu Madhuravan,"Tarun Gopi, Poongodi, Manivannan",1
2003,Manjal Veiyil,Romance,Vaseegara Raja,"Prasanna, Sandhya",1
2003,Ragavan,Drama,Parandhaman,"Vijith, Radhika Malhotra",1
2003,Maasilamani,Action,R. N. R. Manohar,"Nakul, Sunaina",1
2003,Muthirai,Action Thriller,Srinath,"Daniel Balaji, Nithin Sathya, Lakshmi Rai, Manjari Phadnis",1
2003,Oliyum Oliyum,Drama,Sakthi Chellam,"Anand Babu, Prabha, Ashwathy",1
2003,Naadodigal,Drama,Samuthirakani,"M. Sasikumar, Vijay Vasanth, Bharani, Ananya, Abhinaya",1
2003,Vaalmiki,Drama,G. Anandha Narayanan,"Akhil, Meera Nandan, Devika",1
2003,Gnabagangal,Drama,Jeevan,"Pa. Vijay, Sri Devika",1
2003,Nee Unnai Arinthal,Romance,Rishiraj,"Murali, Kushi, Rishi",1
2003,Pollachi Maapillai,Drama,R. Lakshmanan,"Sathyaraj, Soosane",1
2003,Sirithal Rasippen,Drama,V. Chandrasekharan,"Sathya, Sunulakshmi",1
2003,Thottu Sellum Thendrale,Drama,Manikkam,"Sridev, Sathya",1
2003,Unnai Kann Theduthey,Drama,Rathish Ramaiah,"Udhaya, Manya",1
2003,Indira Vizha,Romance,K. Rajeswar,"Srikanth, Sruthi Prakash, Namitha",1
2003,Pudhiya Payanam,Drama,M. D. Muthu,"M. D. Muthu, Mithuna, Jennifer",1
2003,Thalai Ezhuthu,Drama,Ethiraj,"Richard Raj, Pooja Gandhi",1
2003,Vaamanan,Action Thriller,I. Ahmed,"Jai, Priya Anand, Lakshmi Rai",1
2003,Vaigai,Drama,Sundarapandi,"Bala Joseph, Visaka",1
2003,Achchamundu! Achchamundu!,Thriller,Arun Vaidyanathan,"Prasanna, Sneha, Akshaya Dinesh",1
2003,Kadhal Kadhai,Adult,Velu Prabhakaran,"Sherlidas, Preethi Rangayani, Steffi",1
2003,Vedigundu Murugesan,Drama,A. G. Moorthy,"Pasupathy, Jyothirmayi, Vadivelu",1
2003,Engal Aasan,Action,Kalaimani,"Vijayakanth, Sheryl Pinto",1
2003,Ainthaam Padai,Action,Badri,"Sundar C., Simran, Aditi Choudhary, Mukesh, Devayani",1
2003,Malayan,Action,Vaseegara Raja,"Karan, Shammu, Udhayathara",1
2003,Modhi Vilayadu,Action,Saran,"Vinay Rai, Kajal Aggarwal",1
2003,Puthiya Paravai,Drama,M. Madhu,"Abhinay, Monica",1
2003,Aarumaname,Drama,Sudhesh Shankar,"Deepak, Karthika, Nicole",1
2003,Anthony Yaar?,Drama,C. T. Pandi,"Shaam, Mallika Kapoor",1
2003,Malai Malai,Action,A. Venkatesh,"Arun Vijay, Vedhika, Prabhu",1
2003,Saamy Sonna Saridhan,Drama,R. Sundarrajan,,1
2003,Sindhanai Sei,Thriller,Yuvan,"Yuvan, Shesanth, Madhu Sharma",1
2003,Azhagar Malai,Drama,S. P. Rajkumar,"R. K, Bhanu",1
2003,Eesa,Drama,Bala Ganesh,"Vignesh, Lakshana",1
2003,Madhavi,Romance,Murugadoss,"Raj Mohan, Lavanya",1
2003,Nesi,Drama,Saravana Krishna,"Vikas, Sonia Kumari",1
2003,Netru Pol Indru Illai,Fantsay,M. Kowsar,"Abdullah, Priya",1
2003,Ore Manasu,Drama,Vishnu,"Gajan, Anumitha",1
2003,Vannathupoochi,Drama,C. Azhagappan,"Siddharth, Madhavi Sharma",1
2003,Shivagiri,Action,Shivaji,"Jay, Rukshana, Pranav",1
2003,Pokkisham,Drama,Cheran,"Cheran, Padmapriya",1
2003,Kanthaswamy,Action - Superhero,Susi Ganesan,"Vikram, Shriya",1
2003,Quick Gun Murugun,Comedy Satire,Shashanka Ghosh,"Rajendra Prasad, Rambha, Nassar",1
2003,Ninaithale Inikkum,Drama,Kumaravelan,"Prithviraj, Priyamani, Sakthi Vasu, Anuja Iyer",1
2003,Madurai Sambavam,Action,Eureka,"Harikumar, Anuya, Karthika",1
2003,Eeram,Thriller,Arivazhagan,"Aadhi, Nandha, Sindhu Menon, Saranya Mohan",1
2003,Madurai To Theni,Drama,Rathibala,"Aravind Vinodh, Srithika",1
2003,Solla Solla Inikkum,Romance,Murali Abbas,"Navdeep, Madhumitha, Mallika Kapoor",1
2003,Unnaipol Oruvan,Thriller,Chakri Toleti,"Kamal Haasan, Mohanlal, Lakshmi, Ganesh Venkatraman, Bharath Reddy",1
2003,Aarumugam,Action,Suresh Krishna,"Bharath, Priyamani, Ramya Krishnan",1
2003,Kannukulle,Romance,Leena Moovendar,"Mithun, Aparna",1
2003,Sooriyan Satta Kalloori,Action,Pavan,"Ghajini, Mithra",1
2003,Thiru Thiru Thuru Thuru,Romantic Comedy,J. S. Nandhini,"Ajmal Ameer, Rupa Manjari",1
2003,Iru Vizhigal,Thriller,T. K. Madhav,,1
2003,Moonar,Thriller,K. Thambidurai,"Ranjith, Rithi, Prem",1
2003,Vedappan,Drama,A. Sridhar,"Hemanth Kumar, Apsara",1
2003,Jaganmohini,Horror,N. K. Viswanathan,"Raja, Namitha, Nila",1
2003,Peranmai,Action Thriller,S. P. Jananathan,"Jayam Ravi, Vasundhara, Kadhal Saranya, Dhansika, Varsha, Liyashree",1
2003,Aadhavan,Action Thriller,K. S. Ravikumar,"Suriya, Nayantara",1
2003,Kanden Kadhalai,Romantic Comedy,R. Kannan,"Bharath, Tamannaah",1
2003,Adhe Neram Adhe Idam,Romance,M. Prabhu,"Jai, Vijayalakshmi",1
2003,Kanna Nee Enakku Thaanada,Drama,Olimaaran,"Udhay, Payal",1
2003,Karagam,Drama,Lakshmanraj,"Santhosh Pandian, Aswardh",1
2003,Palaivana Solai,Drama,K. S. Dayalan,"Nithin Sathya, Karthika",1
2003,Saa Boo Three,Romance,Arshad Khan,"Prajin, Mithuna, Sara",1
2003,Thambivudayaan,Action,Rajamahesh,"Adhithya Anbu, Manisha Chatterji",1
2003,Vaidehi,Drama,Gemini Raghava,"Prithvirajan, Karthika",1
2003,Swetha 5/10 Wellington Road,Drama,Sanjay,"Rahul, Keerthi Chawla",1
2003,Thamizhagam,Drama,K. Suresh Kumar,"Richard Rishi, Archana",1
2003,Vizhiyil Malarnthathu,Drama,R. Sathish,"Kumar, Dashini",1
2003,Mathiya Chennai,Action,Vivekanandh,"Jaivanth, Ramya, Abarna",1
2003,Naan Avanillai 2,Romantic Thriller,Selva,"Jeevan, Sangeetha, Lakshmi Rai, Shweta Menon, Sruthi Prakash, Rachana Maurya",1
2003,Yogi,Action,Subramaniya Shiva,"Ammer, Madhumitha",1
2003,Edhuvum Nadakkum,Thriller,"Rozario, Maheswaran","Karthik Kumar, Aparna Nair",1
2003,Meendum Meendum Nee,Drama,,,1
2003,Pinchumanasu,Drama,D. Jayaraj,Saravanan,1
2003,Renigunta,Action,Paneer Selvam,"Johnny, Sanusha, Nishanth",1
2003,Vettattam,Action,D. S. Kannan,"Ajay, Remya Nambeesan",1
2003,Pachiyapuram,Drama,V. Agustin,,1
2003,Thozhi,Drama,Ilango Lakshman,"Prabha, Dwaraka",1
2003,Vairam,Drama,S. P. Selva Durai,"Richard Rishi, Navneet Kaur",1
2003,Vettaikkaran,Action,B. Babusivan,"Vijay, Anushka Shetty",1
2003,Kandhakottai,Romance,S. Sakthivel,"Nakul, Poorna",1
2003,Balam,Romance,Murali Krishna,"Arvindh, Deepa Chari",1
2003,Enakkul Oru Kadhal,Romance,M. Booman,,1
2003,Odipolama,Romance,Kanmani,"Parimal, Sandhya",1
2004,Pugaippadam,Memoir,Rajesh Lingam,"Amjad, Priya Anand, Harish, Sivam, Yamini, Mrinalini",1
2004,Thunichal,Thriller,Majith,"Arun Vijay, Swathika, Shiva Munjal, Ramana",1
2004,Kalasaaram,Action,Kutty Radha,"Satish, Yathra",1
2004,Aayirathil Oruvan,"Fantasy, Adventure",Selvaraghavan,"Karthi Sivakumar, Reemma Sen, Andrea Jeremiah, Parthiban",1
2004,Kutty,Romance,M. Jawahar,"Dhanush, Shriya Saran, Sameer Dattani",1
2004,Naanayam,Heist,Shakti S. Rajan,"Prasanna, Sibiraj, Ramya Raj, S. P. Balasubrahmanyam",1
2004,Porkkalam,Action,Bandi Saroj Kumar,"Kishore, Sathyan, Smitha, Sampath Raj",1
2004,Goa,Comedy,Venkat Prabhu,"Jai, Premji Amaren, Vaibhav Reddy, Sneha, Melanie Marie, Piaa Bajpai",1
2004,Jaggubhai,Action,K. S. Ravikumar,"Sarath Kumar, Shriya Saran, Goundamani",1
2004,Kathai,Drama,Abhishek,"Shaan Kumar, Nivedhitha, Abhinay",1
2004,Thairiyam,Action,P. Kumaran,"P. Kumaran, Karthika, Deepu",1
2004,Thamizh Padam,Parody,C. S. Amudhan,"Shiva, Disha Pandey, M. S. Bhaskar",1
2004,Aasal,Action,Saran,"Ajith Kumar, Sameera Reddy, Bhavana Menon",1
2004,Theeradha Vilaiyattu Pillai,Romantic comedy,Thiru,"Vishal Krishna, Neetu Chandra, Tanushree Dutta, Sarah-Jane Dias",1
2004,Rasikkum Seemane,Thriller,R. K. Vidyadaran,"Srikanth, Navya Nair, Aravind Akash",1
2004,Innisai Kavalan,Action,Wilfred Gomes,"Wilfred Gomes, Aarthipuri, Riyaz Khan",1
2004,Vinnaithaandi Varuvaayaa,Romantic drama,Gautham Menon,"Silambarasan, Trisha Krishnan",1
2004,Aval Peyar Thamizharasi,Romantic drama,Meera Kathiravan,"Jai, Nandagi",1
2004,Kumari Pennin Ulathile,Romance,Kishore,"Chandrahaasan, Sippy, Meera Vasudevan",1
2004,Thambikku Indha Ooru,Masala,Badri,"Bharath, Sana Khan, Prabhu Ganesan, Madalsa Sharma",1
2004,Veerasekaran,Drama,Sathish Kumar,"Veerasamar, Amala Paul, Prathap K. Pothan",1
2004,Azhagaana Ponnuthan,Romance,Thiru,"Namitha, Raj Karthik",1
2004,Karunai,Drama,Ilan,"Ilan, Gayathri Rajagopal, Master Balaji",1
2004,Maathi Yosi,Drama,Nandha Periyasamy,"Shammu, Harish, Gopal, Alex, Lokesh",1
2004,Yathumaagi,Romance,R. Balakumar,"Sachin, Sunaina",1
2004,Kacheri Arambam,Masala,Thiraivannan,"Jeeva, Poonam Bajwa, J. D. Chakravarthy",1
2004,Mundhinam Paartheney,Romance,Magizh Thirumeni,"Sanjay, Ekta Ghosla, Lizna, Sai Prashanth",1
2004,Angaadi Theru,Drama,Vasanthabalan,"Mahesh, Anjali",1
2004,Padagasalai,Comedy,Thamizh J.,"Sathya, Aravind, Sanjay, Shruthi",1
2004,Paiyaa,"Action, Romance",Linguswamy,"Karthi, Tamannaah Bhatia, Milind Soman, Sonia Deepti",1
2004,Sivappu Mazhai,Action,V. Krishnamurthy,"Suresh Joachim, Meera Jasmine",1
2004,Kadhal Meipada,Romance,Vishva Dhanush,"Vishnupriyan, Madhumitha, Thalaivasal Vijay",1
2004,Bayam Ariyaan,Action,Pratheesh,"Mahesh Kumar, Udhayathara, Kishore",1
2004,Pattu Vanna Rosavam,Drama,Senthil Kumar,"Kovur Ravi, Avanya",1
2004,Rettaisuzhi,Drama,Thamira,"K. Balachander, Bharathiraja, Anjali",1
2004,Sura,Masala,S. P. Rajkumar,"Vijay, Tamannaah Bhatia, Dev Gill",1
2004,Goripalayam,Drama,Rasu Madhuravan,"Ramakrishnan, Vikranth, Harish, Poongodi",1
2004,Guru Sishyan,Masala,Sakthi Chidambaram,"Sathyaraj, Sundar C., Sruthi Prakash",1
2004,Irumbu Kottai Murattu Singam,"Western, Comedy",Chimbudevan,"Raghava Lawrence, Lakshmi Rai, Padmapriya, Sandhya",1
2004,Kutti Pisasu,Fantasy,Rama Narayanan,"Baby Keerthika, Ramji, Sangeetha, Ramya Krishnan, Kaveri",1
2004,Maa,Documentary,Fathima Beevi,Deepak,1
2004,Kanagavel Kaaka,Masala,Kavin Bala,"Karan, Haripriya",1
2004,Kola Kolaya Mundhirika,Comedy,Madhumitha,"Karthik Kumar, Shikha, Jayaram",1
2004,Maanja Velu,Masala,A. Venkatesh,"Arun Vijay, Karthik Muthuraman, Dhansika",1
2004,Magane En Marumagane,Comedy,T. P. Gajendran,"Vivek, Mithun, Thenmozhi, Yamini Sharma",1
2004,Kadhalagi,Romance,K. R. Vishwaa,"Ajay, Amritha Chabria, Krishnakumar, Shrishti Dange, Roshan, Prakash Raj",1
2004,Kattradhu Kalavu,Thriller,Balaji Devi Prasad,"Krishna Sekhar, Vijayalakshmi Ahathian",1
2004,Singam,Masala,Hari,"Surya Sivakumar, Anushka Shetty, Prakash Raj",1
2004,Pen Singam,Drama,Bali Srirangam,"Meera Jasmine, Uday Kiran, Richard Rishi",1
2004,Drogam Nadanthathu Enna,Thriller,Sameer,"Kishore, Saso, Leena, Swathi Varma, Ramya Sen",1
2004,Orr Eravu,"Mystery, Horror",Hari Shankar,"Sathish, Avantika, Ajay",1
2004,Pa Ra Palanisamy,Action,M. Rasak,"Sundaram, Srinivas Rao, Meenakshi Kailash",1
2004,Raavanan,Drama,Mani Ratnam,"Vikram, Aishwarya Rai, Prithviraj, Karthik, Prabhu, Priyamani",1
2004,Kalavani,Romance,A. Sargunam,"Vimal, Oviya",1
2004,Milaga,Masala,Ravi Mariya,"Natraj, Poongodi, Suja",1
2004,Thittakudi,Drama,Suntharan,"Ravi, Aswatha",1
2004,Unakkaga Oru Kavithai,Romance,Karthikkumar,"Vinod, Risha",1
2004,Ambasamudram Ambani,Comedy drama,Ramnath,"Karunas, Navaneet Kaur",1
2004,Pournami Naagam,Fantasy,Yaar Kannan,Mumaith Khan,1
2004,Veluthukattu,Romance,Senapathy Magan,"Kathir, Arundhathi, Archana Sharma, Pavina",1
2004,Anandhapurathu Veedu,Mystery,Naga,"Nandha, Chaya Singh",1
2004,Madrasapattinam,Period piece,A. L. Vijay,"Arya, Amy Jackson",1
2004,Antharangam,Adult,J. V. Rukmangathan,"Prasanna, Kamalika",1
2004,Devaleelai,Adult,Prabhakaran,"Dhanakumar, Roopa, Kavitha, Swetha, Pushpa Naik",1
2004,Pollachi Mappillai,Action comedy,R. Latchumanan,"Sathyaraj, Goundamani, Susan",1
2004,Virundhali,Romance,Whaterman,"Eshwar, Dhiyana",1
2004,Singamugam,Drama,Suresh Kannan,"Haneefa, Dheepan, Timple Rose",1
2004,Thillalangadi,"Action comedy, masala",M. Raja,"Jayam Ravi, Tamannaah Bhatia, Shaam",1
2004,Vizhiyil Vizhundhaval,Romance,Ajaz,"Ajaz, Shilpa, Anaka",1
2004,Aaravadhu Vanam,Drama,Bhuvanesh,"Bhushan, Vidhya, Bose Venkat",1
2004,Ilakkana Pizhai,Adult,Govindaraj,"Aarumugam, Sathya, Swathisri",1
2004,Thambi Arjuna,Action,Vijay R. Anand,"Ramana, Feroz Khan, Aashima, Sharmila",1
2004,Baana Kaathadi,Romantic drama,Badri Venkat,"Adharvaa, Samantha Ruth Prabhu, Prasanna",1
2004,Pesuvatha Kiliya,Adult,S. Gowrishankar,"Shakthi, Vijith, Dharshini",1
2004,Androru Naal,Thriller,V. M. Arul Murugan,"Jai Krishna, Padma Kumar, Mythili",1
2004,Kaadhal Solla Vandhen,Romantic drama,Boopathy Pandian,"Balaji Balakrishnan, Meghana Raj",1
2004,Mandabam,Thriller,R. Senthamizharasu,"Thamizharasan, Ciniya",1
2004,Vamsam,Drama,Pandiraj,"Arulnidhi, Sunaina",1
2004,Inidhu Inidhu,Romance,K. V. Guhan,"Narayan, Arun Iswaran, Sharan Sharma, Reshmi Menon, Sonia Deepti",1
2004,Kaipesi Yen,Horror,Vishwaksenan,"Aadarsh, Jillu",1
2004,Naan Mahaan Alla,"Drama, thriller",Suseenthiran,"Karthi, Kajal Aggarwal, Vijay Sethupathi",1
2004,Moscowin Kavery,Romance,Ravi Varman,"Rahul Ravindran, Samantha Ruth Prabhu, Harshavardhan",1
2004,Neeyum Naanum,Romance,Solairaja,"Sanjeev, Sethna",1
2004,Puthumugam,Adult,Nagaraj,,1
2004,Raamar,Drama,Aathiraja,"Vinay Dutta, Anumol",1
2004,Unakkaga En Kadhal,Romance,Jeyakumar,"Shravan Adithya, Vishnu Priyan, Shradha",1
2004,Vilai,Drama,G. Kamaraj,"Bharani, Saravanan, Reethu Soni, Udhayathara",1
2004,Bale Pandiya,Action comedy,Siddharth Chandrasekhar,"Vishnu Vishal, Piaa Bajpai, Gibran Osman",1
2004,Irandu Mugam,Masala,Arvindraj,"Karan, Sathyaraj, Suhani Kalita",1
2004,Kalloori Kalangal,Romance,Remoo Siva,"Sugukumar, Priyanka Chandra",1
2004,Puzhal,Drama,Azhagu,"Hemachandran, Mano, Murali, Archana Sharma, Aswatha",1
2004,Ragasiyam,Adult,Harish,,1
2004,Sindhu Samaveli,Drama,Samy,"Harish Kalyan, Anaka",1
2004,Boss Engira Bhaskaran,Romantic comedy,M. Rajesh,"Arya, Nayantara, Santhanam",1
2004,Drohi,Action,Sudha K. Prasad,"Srikanth, Vishnu Vishal, Poonam Bajwa, Poorna, Pooja Umashanker",1
2004,Thiruppur,Drama,M. C. Duraisamy,"Uday, Unni Maya",1
2004,365 Kadhal Kadithangal,Romance,Priyam Pandiyan,"Yuva Karthik, Karthika",1
2004,En Kanmani Priya,Drama,Ravi Vetrivel,"Vadivukarasi, Ankitha Rao, Ramesh, Praveen",1
2004,Vandae Maatharam,Action,D. Aravind,"Mammootty, Arjun, Jai Akash, Sneha",1
2004,Enthiran,Science fiction,S. Shankar,"Rajinikanth, Aishwarya Rai",1
2004,Gowravargal,Drama,Sanjay Ram,"Sathyaraj, Vignesh, Monica",1
2004,Naane Ennul Illai,Romance,Jayachitra,"Amresh Ganesh, Arya Menon",1
2004,Ochayee,Drama,Asaithambi,"Daya, Thamarai",1
2004,Thottu Paar,Action,K. V. Nandhu,"Vidharth, Lakshana, Ramana",1
2004,Vaadaa,"Action, Masala",A. Venkatesh,"Sundar C., Sheryl Brindo, Vivek",1
2004,Aarvam,Thriller,Adityan,"Sathya, R. Sanjay, Meenu Karthika",1
2004,Ithu Kadhal Uthirum Kaalam,Romance,J. Tamizh,"Jayanraj, Shivashri, Geetha",1
2004,Mattuthavani,Action,Pavithran,Vimal,1
2004,Thangapaambu,Thriller,Balamurugan,"Karthikeyan, Srirekha",1
2004,Unnaiye Kaadhalippen,Romance,A. R. Sivajidass,"Rathanmauli, Bhagyanjali, Sushma",1
2004,Neethana Avan,Action,Punch Barath,"Sadhan, Sriman, Aishwarya, Jeyashree",1
2004,Chithira Poove,Romance,R. Kalaimurugan,"Sandeep, Thamarai",1
2004,Mynaa,Drama,Prabu Solomon,"Vidharth, Amala Paul",1
2004,Uthama Puthiran,Romance,Mithran Jawahar,"Dhanush, Genelia D'Souza",1
2004,Va,Comedy,Pushkar-Gayathri,"Shiva, Lekha Washington, S. P. B. Charan",1
2004,Vallakottai,Action,A. Venkatesh,"Arjun Sarja, Haripriya",1
2004,Magizhchi,Drama,V. Gowthaman,"V. Gowthaman, Anjali, Prakash Raj",1
2004,Mandhira Punnagai,Romance,Karu Pazhaniappan,"Karu Pazhaniappan, Meenakshi, Santhanam",1
2004,Nagaram Marupakkam,Action,Sundar C.,"Sundar C., Anuya Bhagvath, Vadivelu",1
2004,Kanimozhi,Romance,Sripathi,"Jai, Shazahn Padamsee, Vijay Vasanth",1
2004,Nandalala,Drama,Myshkin,"Myshkin, Snigdha Akolkar, Ashwath Ram",1
2004,Chikku Bukku,Romantic comedy,Manikandan,"Arya, Shriya Saran, Preetika Rao",1
2004,Thaa,Drama,R. K. Surya Prabhakar,"Harish Uthaman, Nisha",1
2004,Agam Puram,Action,Thirumalai,"Shaam, Meenakshi",1
2004,Ayyanar,Action,Rajamithran,"Aadhi, Meera Nandan",1
2004,Sanikizhamai Sayangalam 5 Mani,Crime,Ravibharathi,"Sarath, Malini",1
2004,Siddu,Romance,K. Bhagyaraj,"Shanthnoo Bhagyaraj, Chandini",1
2004,Virudhagiri,Action,Vijayakanth,"Vijayakanth, Meenakshi Dixit",1
2004,Aattanayagann,Action,Krishnaram,"Sakthi Vasu, Remya Nambeesan",1
2004,Easan,Drama,M. Sasikumar,"Samudrakani, A. L. Alagappan, Vaibhav Reddy, Abhinaya, Aparna Bajpai",1
2004,Nil Gavani Sellathey,Suspense thriller,Anand K. Chakravarthy,"Anand K. Chakravarthy, Jagan, Dhansika, Lakshmi Nair",1
2004,Manmadhan Ambu,Comedy,K. S. Ravikumar,"Kamal Haasan, R. Madhavan, Trisha Krishnan",1
2004,Aridhu Aridhu,Drama,K. R. Mathivannan,"Harish Kalyan, Uttara Raj, Princess Jasmine",1
2004,Athisaya Manal Matha,Religious,R. Shambathkumar,"Vinu Chakravarthy, Ponnambalam",1
2004,Chutti Chathan,Fantasy (3D),Jijo,"Baby Sonia, Prakash Raj, Santhanam",1
2004,Nellu,Drama,M. Sivashankar,"Sathya, Bhaghyanjali",1
2004,Thenmerku Paruvakaatru,Drama,Seenu Ramasamy,"Vijay Sethupathi, Vasundhara, Saranya",1
2004,Kotti,Drama,Sivan Gurukalyan,"Sivan, Bhagyanjali",1
2004,Mudhal Kadhal Mazhai,Romance,Mathuvannan,"Mahendran, Swathika",1
2004,Villalan,Action,Verti-Suriyan,"Vetrivel, Ashmitha",1
2004,Nalamthana,Thriller,Mathuvannan,"Srikumar, Sania, Sri Vishnu, Jothisha",1
,,,,,1
2005,Thamizh Desam,Drama,Thamizh Selva,"Raghuvannan, Varshini",1
2005,Aadukalam,Drama,Vetrimaran,"Dhanush, Taapsee Pannu, Kishore",1
2005,,,,,1
2005,Siruthai,"Action, Masala",Siva,"Karthi, Tamannaah",1
2005,,,,,1
2005,Ilaignan,Drama,Suresh Krishna,"Pa. Vijay, Remya Nambeesan, Meera Jasmine, Namitha",1
2005,Kaavalan,Romantic comedy,Siddique,"Vijay, Asin, Mithra Kurian",1
2005,Sollitharava,Romance,S. Sivaraman,"Sivan, Sharmila, Nivedhita",1
2005,Pathinaaru,Romantic drama,D. Sabapathy,"Shiva, Madhu Shalini",1
2005,Pazhagiyathe Pirivatharka,Romance,S. A. Selvakumar,"Selvam, Tharuna",1
2005,Vaada Poda Nanbargal,Romance,Manigai,"Nandha, Sharan, Yashika",1
2005,Yuddham Sei,Crime thriller,Myshkin,"Cheran, Dipa Shah, Y. Gee. Mahendra",1
2005,,,,,1
2005,Thoonga Nagaram,Drama,Gaurav,"Vimal, Anjali, Bharani, Nishanth, Gaurav",1
2005,Idhu Kadhal Uthirum Kaalam,Romance,P.K.Shivashri,"T.Jayanraj, P.K.Shivashri",1
2005,Nandhi,Drama,Thamizhvanan,"Akhil, Sanusha",1
2005,Payanam,"Thriller, Drama",Radha Mohan,"Nagarjuna, Prakash Raj, Sana Khan, Poonam Kaur",1
2005,,,,,1
2005,Thambikottai,"Action, Masala",Ammu Ramesh,"Narain, Poonam Bajwa, Meena",1
2005,Varmam,Crime thriller,A. S. Lawrence Madhavan,"Akilan, Anaka, Nizhalgal Ravi",1
2005,Aadu Puli,Action,Vijay Prakash,"Aadhi, Poorna, Prabhu",1
2005,Nadunissi Naaygal,Psychological thriller,Gautham Menon,"Sameera Reddy, Veera Bahu",1
2005,,,,,1
2005,Thappu,Adult,Akilan,"Vivan, Rani Chaturvedi, Jennifer",1
2005,Aaranin Kaaval,Drama,K. Dharmaraj,"Ajay, Sonia Bhat",1
2005,Margazhi 16,Romance,K. Steven,"Jayanth, Srinidhi",1
2005,Seedan,Drama,Subramaniya Siva,"Ananya, Krishna, Dhanush",1
2005,Singam Puli,"Action, Masala",Sai Ramani,"Jiiva, Divya Spandana, Honey Rose",1
2005,,,,,1
2005,Ayyan,Drama,Kendiran Muniyasamy,"Vasan Karthik, Divya Padmini",1
